Taxon_id,Official_name_NCBI
43769,Corynebacteriumpropinquum
43770,Corynebacteriumstriatum
43775,Syntrophusgentianae
43928,Halobaculumgomorrense
43989,Crocosphaerasubtropica
43992,Bradyrhizobiumliaoningense
44008,Enterococcuscecorum
44009,Enterococcusdispar
44010,Mycobacteriumconspicuum
44060,Streptomycesmegasporus
44251,Paenibacillusdurus
44252,Paenibacillusmacerans
44316,Erythruragouldiae
44394,Zonotrichiaalbicollis
44574,Nitrosomonascommunis
44575,Nitrosomonascryotolerans
44576,Nitrosomonashalophila
44577,Nitrosomonasureae
44689,Dictyosteliumdiscoideum
44742,Desulfovibriofairfieldensis
44933,Halomonascupida
44941,Gigasporarosea
45056,Legionellaadelaidensis
45065,Legionellageestiana
45066,Legionellagratiana
45067,Legionellalansingensis
45068,Legionellalondiniensis
45070,Legionellanautarum
45071,Legionellaparisiensis
45072,Legionellaquateirensis
45073,Legionellaquinlivanii
45074,Legionellasanticrucis
45076,Legionellaworsleiensis
45235,Tolypocladiumcapitatum
45242,Capnocytophagagranulosa
45243,Capnocytophagahaemolytica
45286,Eremotheciumsinecaudum
45351,Nematostellavectensis
45354,[Candida]intermedia
45357,[Candida]haemulonis
45361,Mycoplasmaconjunctivae
45496,Methylophagasulfidovorans
45607,Wickerhamiellasorbophila
45610,Psychrobacterurativorans
45634,Streptococcuscristatus
45658,Vibrioscophthalmi
45670,Salinicoccusroseus
45851,Butyrivibriocrossotus
45882,Trichinellabritovi
45972,Staphylococcuspasteuri
46175,Microtetrasporaniveoalba
46177,Nonomuraeapusilla
46206,Pseudobutyrivibrioruminis
46223,Thermoflavimicrobiumdichotomicum
46224,Bacillussporothermodurans
46234,90Anabaena
46245,Drosophilapseudoobscura
46256,Weissellahellenica
46503,Parabacteroidesmerdae
46506,Bacteroidesstercoris
46677,Pseudomonasagarici
46679,Pseudomonasmucidolens
46680,Pseudomonasnitroreducens
46731,Pocilloporadamicornis
46835,Fasciolagigantica
46914,Devosiariboflavina
47229,Massiliatimonae
47308,Neogobiusmelanostomus
47311,Methanobrevibactercuticularis
47312,Tsukamurellapulmonis
47427,Armillariagallica
47428,Armillariaostoyae
47466,Borreliamiyamotoi
47500,Aneurinibacillusmigulanus
47678,Bacteroidescaccae
47715,Lactobacillusrhamnosus
47763,Streptomyceslydicus
47770,Lactobacilluscrispatus
47839,Mycobacteriumtriplex
47853,Micromonosporacarbonacea
47854,Micromonosporachersina
47855,Micromonosporacitrea
47864,Micromonosporahalophytica
47866,Micromonosporainyonensis
47871,Micromonosporapeucetia
47879,Pseudomonascorrugata
47884,Pseudomonastaetrolens
47885,Pseudomonasoryzihabitans
47917,Serratiafonticola
47969,Oreochromisaureus
48003,Mycoplasmapullorum
48256,Ruminiclostridiumhungatei
48269,Schistosomamargrebowiei
48467,Prosthecobacterdebontii
48664,Xanthomonasfragariae
48697,Penicilliumfreii
48698,Poeciliaformosa
48699,Poecilialatipinna
48701,Poeciliamexicana
48709,Orchesellacincta
48727,Halomonaspantelleriensis
48936,Novosphingobiumsubterraneum
49012,Sporisoriumscitamineum
49186,Marinobacteriumstanieri
49280,Gelidibacteralgens
49390,Coffeacanephora
49451,Nicotianaattenuata
49547,Methanobrevibactercurvatus
50340,Pseudomonasfuscovaginae
50376,Venturiaeffusa
50402,Charadriusvociferus
50429,Stylophorapistillata
50718,Vibriomytili
50743,SCB49unidentified
50960,Helicobactertrogontum
50990,Rickenellamellea
51028,Enterobiusvermicularis
51031,Necatoramericanus
51154,Catagonuswagneri
51240,Juglansregia
51337,Jaculusjaculus
51338,Castorcanadensis
51351,Brassicarapa
51511,Cionasavignyi
51642,Nitrosomonasmobilis
51663,Pediococcusdamnosus
51670,Hyphomicrobiumfacile
52131,Rhizobiumhainanense
52247,[Candida]inconspicua
52271,CAATCC
52441,Nitrosomonasaestuarii
52442,Nitrosomonasnitrosa
52560,Desulfomicrobiumapsheronum
52561,Desulfomicrobiumnorvegicum
52586,Erysiphenecator
52670,Austrofunduluslimnaeus
52689,Acetobacteriumbakii
52694,Acetobacteriumwieringae
52767,Actinomycesdenticolens
52770,Actinomyceshordeovulneris
52773,Schaaliameyeri
52838,Musabalbisiana
52904,Scophthalmusmaximus
53254,Boseathiooxidans
53326,Ancylostomaceylanicum
53341,Xenorhabdusjaponica
53345,Enterococcusdurans
53346,Enterococcusmundtii
53374,Corynebacteriumcoyleae
53376,Mycobacteriumheidelbergense
53378,Mycobacteriumparaffinicum
53406,Pseudomonasanguilliseptica
53408,Pseudomonascitronellolis
53428,Nocardiacrassostreae
53431,Nocardiasalmonicida
53443,Blautiahydrogenotrophica
53444,Lactobacilluslindneri
53463,Paracoccussolventivorans
53468,Mesocestoidescorti
53501,Thalassobiusgelatinovorus
53952,Thermococcuspeptonophilus
53972,Rhodococcuscorynebacterioides
54005,Peptoniphilusharei
54121,Halanaerobiumcongolense
54126,Pristionchuspacificus
54262,Thermococcuschitonophagus
54291,Raoultellaornithinolytica
54398,Ridgeiaendosymbiont
54911,Brevibacilluschoshinensis
54914,Brevibacillusparabrevis
54915,Brevibacillusreuszeri
55188,Citrusunshiu
55207,Pectobacteriumbetavasculorum
55209,Pantoeacypripedii
55544,Platysternonmegacephalum
55601,Vibrioanguillarum
55661,Cuculuscanorus
55758,Methanobrevibacterfiliformis
55779,Moorellaglycerini
55802,Thermococcusbarophilus
55952,Streptomycestoyocaensis
55969,Leucobacterkomagatae
56107,Cylindrospermumstagnale
56110,Oscillatoriaacuminata
56192,Photobacteriumiliopiscarium
56193,Sphingobiumchungbukense
56216,Neotomalepida
56408,Hanseniasporaosmophila
56425,Mycobacteriumbohemicum
56449,Xanthomonasbromi
56458,Xanthomonassacchari
56459,Xanthomonasvasicola
56460,Xanthomonasvesicatoria
56484,Protomyceslactucaedebilis
56646,Fusariumvenenatum
56689,Mycolicibacteriummucogenicum
56716,Cottopercagobio
56723,Labrusbergylta
56730,Rhizobiumgallicum
56779,Halanaerobiumkushneri
56780,Syntrophusaciditrophicus
56804,Glaciecolapunicea
56810,Psychrobacterglacincola
56857,Macleayacordata
56956,Thermusbrockianus
57577,Trifoliumpratense
57664,Desulfuromonasthiophila
57704,Tsukamurellatyrosinosolvens
57732,Enterococcusasini
57911,CandidatusArsenophonus
58049,MT41Colwellia
58051,PE36Moritella
58114,Glycomycesharbinensis
58116,Glycomycestenuis
58117,Microbisporarosea
58123,Spirillosporaalbida
58134,[Desulfotomaculum]guttoideum
58343,Streptomycescanus
58344,Streptomycescelluloflavus
58346,Streptomycesplatensis
58919,Tilletiopsiswashingtonensis
59196,Rickettsiellagrylli
59204,diarizonaeSalmonella
59374,Fibrobactersuccinogenes
59463,Myotislucifugus
59479,Rhinolophusferrumequinum
59505,Actinotignumschaalii
59561,Trueperellabernardiae
59620,sp.uncultured
59729,Taeniopygiaguttata
59733,Chryseobacteriumscophthalmum
59748,CandidatusPhytoplasma
59750,Mycolicibacteriumwolinskyi
59813,Mycolicibacteriumnovocastrense
59814,Pantoeadispersa
59842,Paenibacilluschondroitinus
59843,Paenibacillusglucanolyticus
59894,Ficedulaalbicollis
59895,Cynaracardunculus
59919,pastorisProchlorococcus
59920,NATL2AProchlorococcus
59921,MIT9107Prochlorococcus
59922,MIT9303Prochlorococcus
59925,GP2Prochlorococcus
59926,SBProchlorococcus
59931,WH7805
60137,Sulfitobacterpontiacus
60169,Penicilliumpolonicum
60172,Penicilliumsolitum
60175,Penicilliumnalgiovense
60517,Taeniaasiatica
60547,Caballeroniaglathei
60549,Paraburkholderiaphenazinium
60711,Chlorocebussabaeus
61015,Staphylococcussuccinus
61221,Varanuskomodoensis
61383,Lynxcanadensis
61395,Linderinapennispora
61424,Furculomycesboomerangus
61595,Allochromatiumwarmingii
61621,Rhinopithecusbieti
61622,Rhinopithecusroxellana
61635,Acholeplasmabrassicae
61646,Lelliottiaamnigena
61647,Pluralibactergergoviae
61648,Kluyveraintermedia
61652,Serratiarubidaea
61819,Amphilophuscitrinellus
61853,Nomascusleucogenys
62062,Huchohucho
62101,CandidatusEndobugula
62324,Anophelesfunestus
62708,Golovinomycescichoracearum
62714,Golovinomycesmagnicellulatus
62928,BH72Azoarcus
63057,Tremaorientale
63186,Zobelliagalactanivorans
63737,Nostocpunctiforme
64091,Halobacteriumsalinarum
64144,Anabastestudineus
64176,Podarcismuralis
64471,CC9311Synechococcus
64571,Lobosporangiumtransversale
64702,Propionibacteriumcyclohexanicum
64791,Trachymyrmexzeteki
64969,Oceanospirillummultiglobuliferum
64971,Pseudospirillumjaponicum
65058,Corynebacteriumulcerans
65093,PCC7418Halothece
65357,Albugocandida
65393,Gloeothececitriformis
65489,Oryzabarthii
65497,Actinoalloteichuscyanogriseus
65499,Lentzeaalbida
65700,Erwiniatracheiphila
65735,Paracoccusalkenifer
66084,wRiWolbachia
66373,Streptomycesniger
66377,Streptomycesviolens
66420,Papilioxuthus
66429,Streptomycesroseoverticillatus
66430,Streptomycesroseus
66692,Bacillusclausii
66851,Methanobrevibacteroralis
66874,Streptomycesbicolor
66875,Streptomycescatenulae
66969,Legionellawaltersii
67003,Trypanosomatheileri
67267,Streptomycesalboflavus
67285,Streptomycescellostaticus
67304,Streptomycesgriseorubiginosus
67315,Streptomyceslavenduligriseus
67331,Streptomycesmisionensis
67344,Streptomycesprasinopilosus
67352,Kitasatosporapurpeofusca
67356,Streptomycesresistomycificus
67365,Streptomycessparsogenes
67373,Streptomycesvarsoviensis
67385,Streptomycesxanthophaeus
67386,Streptomycesyokosukanensis
67767,Lasiusniger
67780,Edwardsiellaictaluri
67801,Glossinapalpalis
67855,Muribactermuris
68042,Streptomyceshygroscopicus
68170,Lentzeaaerocolonigenes
68194,Streptomycesdurhamensis
68214,Streptomycesgriseochromogenes
68223,Streptomyceskatrae
68231,Streptomyceslongwoodensis
68239,Streptomycesmirabilis
68249,Streptomycespactum
68260,Streptomycespyridomyceticus
68415,Moschusmoschiferus
68570,Streptomycesalbulus
68775,Crucibulumlaeve
68892,Streptococcusinfantis
68895,Cupriavidusbasilensis
69004,Anophelesfarauti
69014,Thermococcuskodakarensis
69222,Erwiniamallotivora
69279,Aquamicrobiumdefluvii
69293,Gasterosteusaculeatus
69322,Flavobacteriumxanthum
69328,VLB120Pseudomonas
69332,Charabraunii
69370,Microbacteriumtrichothecenolyticum
69373,Curtobacteriumpusillum
69395,Caulobacterhenricii
69771,Penicilliumdecumbens
69895,Tindalliamagadiensis
69896,CandidatusPhytoplasma
69960,Rhodospiratrueperi
69974,Mesorhizobiumplurifarium
70346,Acinetobactervariabilis
70415,Trichurismuris
70448,Ostreococcustauri
70601,Pyrococcushorikoshii
70667,Schistocephalussolidus
70996,Herpetosiphongeysericola
71139,Eucalyptusgrandis
71421,Haemophilusinfluenzae
71451,Enterococcusmalodoratus
71452,Enterococcusraffinosus
71657,Lonsdaleaquercina
71717,Coprinellusmicaceus
71784,Naemateliaencephala
71999,Kocuriapalustris
72004,Bosmutus
72304,D1Peptostreptococcus
72359,Trachipleistophorahominis
72664,Eutremasalsugineum
72758,Staphylococcuscapitis
73010,Aeromonasencheleia
73044,Streptomycesseoulensis
73230,Emmonsiacrescens
73239,Plasmodiumyoelii
73868,E2Piromyces
74031,Roseovariustolerans
74348,Sulfitobacterbrevis
74426,Collinsellaaerofaciens
74533,Pantheratigris
74545,MIT9302Prochlorococcus
74546,MIT9312Prochlorococcus
74557,Thraustothecaclavata
74649,Rosachinensis
74873,Anophelessinensis
74969,Ferroplasmaacidiphilum
75105,Paraburkholderiacaribensis
75293,Streptomycesautolyticus
75366,Sinocyclocheilusgrahami
75379,Thiomonasintermedia
75658,Campylobacterlanienae
75743,Scyliorhinustorazame
75906,Thermocrinisruber
75913,Strongyloidesvenezuelensis
75922,Mycolicibacteriumtusciae
75985,Mannheimiahaemolytica
76021,Amycolatopsiscoloradensis
76114,Aromatoleumaromaticum
76123,Prevotellaenoeca
76193,Papiliomachaon
76595,Cellulophagafucicola
76636,Mycetocolasaprophilus
76728,Streptomycesvitaminophilus
76731,Roseatelesdepolymerans
76759,Pseudomonasmonteilii
76832,Myroidesodoratimimus
76857,polymorphumFusobacterium
76859,animalisFusobacterium
76935,Salipaludibacillusagaradhaerens
76936,Helicobactertyphlonius
76947,Sphingobiumherbicidovorans
77008,Pseudorhodobacterferrugineus
77020,Malasseziapachydermatis
77044,Rosellinianecatrix
77095,Prevotellabryantii
77097,Halomonasaquamarina
77166,Dendroctonusponderosae
77586,Leersiaperrieri
77635,Bifidobacteriumsubtile
78245,Xanthobacterautotrophicus
78344,Bifidobacteriumgallinarum
78345,Bifidobacteriummerycicum
78346,Bifidobacteriumruminantium
78410,Neonectriaditissima
78915,Thamnocephalissphaerospora
79200,Daucuscarota
79604,Denitrobacteriumdetoxificans
79684,Microtusochrogaster
79879,[Bacillus]clarkii
79882,Bacillushalmapalus
79883,Bacillushorikoshii
79884,Bacilluspseudalcaliphilus
79923,Clonorchissinensis
79929,Methanothermobactermarburgensis
80379,Capsicumchinense
80852,Aliivibriowodanis
80854,Moritellaviscosa
80876,Insolitispirillumperegrinum
80878,Acidovoraxtemperans
80966,Acanthochromispolyacanthus
80972,Amphiprionocellaris
81408,Parageobacilluscaldoxylosilyticus
81409,Eubacteriumaggregans
81479,Rhodoferaxantarcticus
81569,Ruegeriaatlantica
81824,Monosigabrevicollis
81857,Lactobacillusselangorensis
81858,Mycolicibacteriumelephantis
81972,Arabidopsislyrata
81985,Capsellarubella
82135,Atopobiumvaginae
82367,Paracoccuspantotrophus
82374,Anaerovibriolipolyticus
82380,Microbacteriumoxydans
82633,Cupriaviduspauculus
82654,PCC7367Pseudanabaena
82801,Desemziaincerta
82803,Trichococcusflocculiformis
82805,Hymenobacteractinosclerus
82985,Pragiafontium
82995,Serratiagrimesii
82996,Serratiaplymuthica
83219,Sulfitobactermediterraneus
83262,Mycobacteroidesimmunogenum
83263,Aminobacteraminovorans
83332,H37RvMycobacterium
83401,Roseospirillumparvum
83406,HdN1gamma
83449,Cystobacterferrugineus
83559,Chlamydiasuis
83560,Chlamydiamuridarum
83617,Stenotrophomonasnitritireducens
83655,Leclerciaadecarboxylata
83656,Streptomycestsukubensis
83683,Lactobacillusamylolyticus
83765,Formivibriocitricus
83767,Propionivibriodicarboxylicus
83771,Succinivibriodextrinosolvens
83772,Equusasinus
83784,Paraburkholderiasartisoli
83964,Pseudomonascoronafaciens
84022,Clostridiumaceticum
84024,Clostridiumdisporicum
84029,Clostridiumroseum
84035,Propionispiraarboris
84135,Gemellasanguinis
84292,Microbacteriumchocolatum
84407,Virgibacillusproomii
84521,Dolosicoccuspaucivorans
84531,Lysobacterantibioticus
84588,WH8102
84645,Labeorohita
84698,Clostridiumfrigidicarnis
84724,Lentzeawaywayandensis
85066,Corvusbrachyrhynchos
85336,Rothianasimurium
85558,Streptomycesturgidiscabies
85581,Photobacteriumdamselae
85643,MZ1TThauera
85681,Citrusclementina
85701,Bartonellatribocorum
85962,Helicobacterpylori
85968,Mycolicibacteriumbrumae
86029,nattoBacillus
86049,Cladophialophoracarrionii
86102,Idiomarinaabyssalis
86103,Idiomarinazobellii
86105,CandidatusJidaibacter
86106,Acanthamoebaendosymbiont
86166,Thermodesulfovibrioaggregans
86177,Halomonasutahensis
86259,Venturianashicola
86416,Clostridiumpasteurianum
86630,Rhizopusazygosporus
86660,Mycoplasmadispar
86664,Bacillusflexus
86666,Salimicrobiumhalophilum
86668,Bacillusniacini
87172,Natronohydrobacterthiooxidans
87229,Botrytisporri
87541,Aerococcuschristensenii
87626,Pseudoalteromonastunicata
88036,Selaginellamoellendorffii
88431,Dorealongicatena
89059,Lactobacillusacidipiscis
89065,Pseudomonasabietaniphila
89093,Ignavigranumruoffiae
89187,Roseovariusnubinhibens
89524,Rubrimonascliftonensis
89784,Alicyclobacillushesperidum
90241,Moraxellalincolnii
90245,Oligellaurethralis
90262,Absidiarepens
90270,Xanthomonasgardneri
90813,MilosT1Hydrogenovibrio
90814,MilosT2Thiomicrorhabdus
91360,Desulforhopalussingaporensis
91464,PCC7335Synechococcus
91492,Aspergillusudagawae
91604,CandidatusParacaedibacter
91626,Mucorambiguus
91890,pasculleiLegionella
91892,fraseriLegionella
91928,Exophialaspinifera
92179,T6Trichinella
92180,T8Trichinella
92487,Thiothrixeikelboomii
92645,Herbaspirillumfrisingense
92647,Paraburkholderiatropica
92696,Steccherinumochraceum
92835,Microbacteriumketosireducens
92947,Ketogulonicigeniumrobustum
93057,MIT9201Prochlorococcus
93059,MIT9211Prochlorococcus
93060,MIT9215Prochlorococcus
93061,Staphylococcusaureus
93064,Sphingomonaskoreensis
93218,Pandoraeaapista
93219,Pandoraeanorimbergensis
93220,Pandoraeapnomenusa
93221,Pandoraeapulmonicola
93222,Pandoraeasputorum
93378,Edwardsiellahoshinae
93625,Psilocybecyanescens
93684,Roseivivaxhalotolerans
93759,Corchorusolitorius
93934,Coturnixjaponica
93973,Shewanellajaponica
94122,ANA3Shewanella
94128,Apiscerana
94130,Rhizophagusclarus
94208,Tolypocladiumparadoxum
94237,Molamola
94624,Bordetellapetrii
94625,Ochrobactrumintermedium
94643,Besnoitiabesnoiti
94827,Tinamusguttatus
94869,Clostridiumgasigenes
95161,Saccharopolysporaflava
95300,Pseudomonasvancouverensis
95486,Burkholderiacenocepacia
96440,Salvatormerianae
96561,Desulfococcusoleovorans
96773,Thauerachlorobenzoica
97137,ASF360Lactobacillus
97138,ASF356Clostridium
97331,Arthrobotrysflagrans
97359,Auriculariopsisampla
97481,Pasteurellaskyensis
97972,Periconiamacrospinosa
98228,OxB1Bacillus
98403,Drechmeriaconiospora
98765,Phlebiacentrifuga
98804,Buchneraaphidicola
99287,TyphimuriumSalmonella
99598,PCC7507Calothrix
99656,[Clostridium]fimetarium
99837,Spermophilusdauricus
99883,Tetraodonnigroviridis
100053,Leptospiraalexanderi
100225,Austwickiachelonae
100226,Streptomycescoelicolor
100787,Verticilliumlongisporum
100816,Madurellamycetomatis
100884,Coprobacilluscateniformis
100901,ofOnchocerca
101091,Choanephoracucurbitarum
101127,Hesseltinellavesiculosa
101571,Burkholderiaubonensis
102125,PCC7305Xenococcus
102127,PCC7105Geitlerinema
102129,PCC7375Leptolyngbya
102232,PCC73106Gloeocapsa
102285,Rodentolepisnana
102684,Streptococcusinfantarius
102891,ACN1agFrankia
103372,Acromyrmexechinatior
103621,Actinomycesurogenitalis
103690,PCC7120Nostoc
103695,Pogonavitticeps
103733,Saccharothrixsyringae
103817,Janibacterterrae
103827,Thelaziacallipaeda
103855,Bordetellahinzii
104087,Pseudomonasfrederiksbergensis
104099,Acetobacterorleanensis
104102,Acetobactertropicalis
104259,Penicilliumbrasilianum
104268,Tenacibaculummesophilum
104270,Tenacibaculumovolyticum
104336,Microbacteriumfoliorum
104421,Camponotusfloridanus
104452,Operophterabrumata
104623,ATCC39006
104628,Helicobactersuis
104663,Chitinophagafiliformis
105219,Ralstoniamannitolilytica
105231,Klebsormidiumnitens
105351,Aspergillusawamori
105420,Streptacidiphilusneutrinimicus
105559,Nitrosococcuswatsonii
105696,Epicoccumnigrum
105785,Cryptotermessecundus
105984,Apiotrichumporosum
106004,Leucosporidiumcreatinivorum
106370,Frankiacasuarinae
106549,Malusbaccata
106582,Maylandiazebra
106634,Thioalkalivibrioversutus
106648,Acinetobacterbereziniae
106649,Acinetobacterguillouiae
106654,Acinetobacternosocomialis
106734,Chelonoidisabingdonii
107635,LW3Methylosinus
107636,PW1Methylosinus
107637,LW13Methylomonas
108003,Thioalkalivibriodenitrificans
108015,Bradyrhizobiumyuanmingense
108980,Acinetobacterursingii
108981,Acinetobacterschindleri
109232,Rickettsiamonacensis
109264,Aspergillusbombycis
109280,Hippocampuscomes
109376,Brassicaoleracea
109790,Lactobacillusjensenii
109895,Powellomyceshirtus
110319,CF8Nocardioides
110505,Mycobacteriumheckeshornense
110662,CC9605Synechococcus
110663,CC9616Synechococcus
110935,Agreiabicolorata
111015,Actinomycesradicidentis
111105,Porphyromonasgulae
111611,PCC9228Geitlerinema
111780,Stanieriacyanosphaera
111781,PCC7376Leptolyngbya
112090,Aphanomycesastaci
112234,Chryseobacteriumjoostei
112248,Seinonellapeptonophila
112268,Anophelesminimus
112413,Amycolatopsisrubida
112498,Ramulariacollo-cygni
112509,Hordeumvulgare
112900,Sporomusaacidovorans
112901,Sporomusamalonica
112903,Propionisporavibrioides
112904,Enterococcusvillorum
113226,Pseudocercosporamusae
113355,Geminocystisherdmanii
113395,Tv2a2Bradyrhizobium
113540,Scleropagesformosus
113562,Actinoplanesderwentensis
113574,GJ21Hyphomicrobium
113653,Geoglobusahangari
114155,Dichomitussqualens
114615,ORS278Bradyrhizobium
114686,Streptomycesphaeoluteigriseus
114977,Mycolicibacteriumacapulense
115433,Amycolatopsissacchari
115547,unculturedarchaeon
115561,Halomonashydrothermalis
115783,Geobacterthiogenes
115862,variantcaprae
116960,Ursusarctos
117157,Actinopolymorphasingaporensis
117179,Tilletiawalkeri
117209,Desulfovibriodechloracetivorans
118005,Chrysiogenesarsenatis
118060,Enterococcusrotai
118062,Methanobacteriumcongolense
118101,Buchneraaphidicola
118110,Buchneraaphidicola
118126,Methanoculleuschikugoensis
118161,PCC7319Pleurocapsa
118163,PCC7327Pleurocapsa
118166,Nodosilineanodulosa
118168,Coleofasciculuschthonoplastes
118173,PCC6802Pseudanabaena
118200,Picoidespubescens
118797,Lipotesvexillifer
118967,Anaerorhabdusfurcosa
119000,Halomonasmuralis
119206,Aerococcussanguinicola
119224,Streptococcusphocae
119641,Clostridiumuliginosum
120956,Facklamiamiroungae
121224,Pediculushumanus
121290,Hyphomicrobiumsulfonivorans
121292,Pseudarthrobactersulfonivorans
121616,Micromonosporamatsumotoense
121719,Pannonibacterphragmitetus
121821,Roseinatronobacterthiooxidans
121845,Diaphorinacitri
